Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM	Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0029729	CG12682	chrX	+	4825974	4826833	0.0	0.0	0.0	FBgn0029729	CG12682	chrX	+	4825974	4826833	0.0	0.0	0.0
FBgn0267070	lncRNA:CR45514	chrX	+	18666067	18666717	0.0	0.0	0.0	FBgn0267070	lncRNA:CR45514	chrX	+	18666067	18666717	0.0	0.0	0.0
FBtr0472786_df_nrg	.	chrX	+	19551592	19551613	0.0	0.0	0.0	FBtr0472786_df_nrg	.	chrX	+	19551592	19551613	0.0	0.0	0.0
FBti0061911	.	chrX	+	22936461	22936515	0.0	0.0	0.0	FBti0061911	.	chrX	+	22936461	22936515	0.0	0.0	0.0
FBgn0261834	CG42766	chrX	+	15976868	15977660	0.0	0.0	0.0	FBgn0261834	CG42766	chrX	+	15976868	15977660	0.0	0.0	0.0
FBgn0264383	lncRNA:CR43835	chrX	+	7500443	7501383	0.0	0.0	0.0	FBgn0264383	lncRNA:CR43835	chrX	+	7500443	7501383	0.0	0.0	0.0
FBgn0030570	CG12540	chrX	+	14496135	14497240	0.0	0.0	0.0	FBgn0030570	CG12540	chrX	+	14496135	14497240	0.0	0.0	0.0
FBgn0267226	lncRNA:CR45666	chrX	-	7679968	7680520	0.0	0.0	0.0	FBgn0267226	lncRNA:CR45666	chrX	-	7679968	7680520	0.0	0.0	0.0
FBgn0053245	Ste:CG33245	chrX	-	14049280	14050003	0.000000	0.000000	0.000000	FBgn0053245	Ste:CG33245	chrX	-	14049280	14050003	0.0	0.0	0.0
FBgn0029690	CG6414	chrX	-	3968788	3971350	0.0	0.0	0.0	FBgn0029690	CG6414	chrX	-	3968788	3971350	0.0	0.0	0.0
FBgn0040361	CG14627	chrX	+	1181620	1183502	0.0	0.0	0.0	FBgn0040361	CG14627	chrX	+	1181620	1183502	0.0	0.0	0.0
FBgn0286029	lncRNA:CR46349	chrX	-	4074961	4075428	0.0	0.0	0.0	FBgn0286029	lncRNA:CR46349	chrX	-	4074961	4075428	0.0	0.0	0.0
FBgn0030098	CG12057	chrX	+	9191657	9192548	0.0	0.0	0.0	FBgn0030098	CG12057	chrX	+	9191657	9192548	0.0	0.0	0.0
FBgn0031109	Obp19a	chrX	+	20415744	20416521	0.0	0.0	0.0	FBgn0031109	Obp19a	chrX	+	20415744	20416521	0.0	0.0	0.0
FBgn0052797	CG32797	chrX	-	2424925	2425855	0.0	0.0	0.0	FBgn0052797	CG32797	chrX	-	2424925	2425855	0.0	0.0	0.0
FBgn0030492	CG15754	chrX	+	13528006	13529280	0.0	0.0	0.0	FBgn0030492	CG15754	chrX	+	13528006	13529280	0.0	0.0	0.0
FBgn0259162	RunxB	chrX	+	20538497	20567097	0.000000	0.000000	0.000000	FBgn0259162	RunxB	chrX	+	20538497	20567097	0.0	0.0	0.0
FBti0072963	.	chrX	+	116443	116486	0.0	0.0	0.0	FBti0072963	.	chrX	+	116443	116486	0.0	0.0	0.0
FBgn0040871	CG12479	chrX	-	14151579	14152006	0.0	0.0	0.0	FBgn0040871	CG12479	chrX	-	14151579	14152006	0.0	0.0	0.0
FBtr0445476_df_nrg	.	chrX	+	19551357	19551376	0.0	0.0	0.0	FBtr0445476_df_nrg	.	chrX	+	19551357	19551376	0.0	0.0	0.0
FBti0063325	.	chrX	-	673803	673898	0.0	0.0	0.0	FBti0063325	.	chrX	-	673803	673898	0.0	0.0	0.0
FBti0063589	.	chrX	-	20525900	20526076	0.0	0.0	0.0	FBti0063589	.	chrX	-	20525900	20526076	0.0	0.0	0.0
FBti0061197	.	chrX	+	22640798	22641253	0.0	0.0	0.0	FBti0061197	.	chrX	+	22640798	22641253	0.0	0.0	0.0
FBti0062980	.	chrX	+	20145468	20145500	0.0	0.0	0.0	FBti0062980	.	chrX	+	20145468	20145500	0.0	0.0	0.0
FBgn0004854	B-H2	chrX	+	17314581	17324175	0.0	0.0	0.0	FBgn0004854	B-H2	chrX	+	17314581	17324175	0.0	0.0	0.0
FBti0061912	.	chrX	+	22937996	22938394	0.0	0.0	0.0	FBti0061912	.	chrX	+	22937996	22938394	0.0	0.0	0.0
FBti0063634	.	chrX	+	20930499	20930855	0.0	0.0	0.0	FBti0063634	.	chrX	+	20930499	20930855	0.0	0.0	0.0
FBgn0263216	CG43386	chrX	-	9966615	9977405	0.0	0.0	0.0	FBgn0263216	CG43386	chrX	-	9966615	9977405	0.0	0.0	0.0
FBti0063638	.	chrX	+	20996518	20996601	0.0	0.0	0.0	FBti0063638	.	chrX	+	20996518	20996601	0.0	0.0	0.0
FBgn0040784	karr	chrX	-	20110110	20110575	0.0	0.0	0.0	FBgn0040784	karr	chrX	-	20110110	20110575	0.0	0.0	0.0
FBti0063002	.	chrX	+	20414528	20414578	0.0	0.0	0.0	FBti0063002	.	chrX	+	20414528	20414578	0.0	0.0	0.0
FBti0059986	.	chrX	+	3703837	3703944	0.0	0.0	0.0	FBti0059986	.	chrX	+	3703837	3703944	0.0	0.0	0.0
FBgn0265767	zyd	chrX	+	23022898	23035550	0.0	0.0	0.0	FBgn0265767	zyd	chrX	+	23022898	23035550	0.0	0.0	0.0
FBti0063640	.	chrX	-	21004457	21004934	0.0	0.0	0.0	FBti0063640	.	chrX	-	21004457	21004934	0.0	0.0	0.0
FBgn0004102	oc	chrX	-	8630159	8650681	0.0	0.0	0.0	FBgn0004102	oc	chrX	-	8630159	8650681	0.0	0.0	0.0
FBti0062996	.	chrX	-	20349522	20349668	0.0	0.0	0.0	FBti0062996	.	chrX	-	20349522	20349668	0.0	0.0	0.0
FBgn0030395	Mks1	chrX	-	12494395	12496597	0.0	0.0	0.0	FBgn0030395	Mks1	chrX	-	12494395	12496597	0.0	0.0	0.0
FBgn0259223	CG42323	chrX	+	18422413	18427001	0.0	0.0	0.0	FBgn0259223	CG42323	chrX	+	18422413	18427001	0.0	0.0	0.0
FBgn0011949	tRNA:Arg-TCG-3-2	chrX	+	14016808	14016880	0.0	0.0	0.0	FBgn0011949	tRNA:Arg-TCG-3-2	chrX	+	14016808	14016880	0.0	0.0	0.0
FBgn0260867	CG42577	chrX	+	20259239	20259656	0.0	0.0	0.0	FBgn0260867	CG42577	chrX	+	20259239	20259656	0.0	0.0	0.0
FBgn0266419	lncRNA:CR45059	chrX	+	20739538	20740308	0.0	0.0	0.0	FBgn0266419	lncRNA:CR45059	chrX	+	20739538	20740308	0.0	0.0	0.0
FBgn0263502	lncRNA:CR43491	chrX	-	17378376	17379004	0.0	0.0	0.0	FBgn0263502	lncRNA:CR43491	chrX	-	17378376	17379004	0.0	0.0	0.0
FBti0019736	.	chrX	-	22641283	22641414	0.0	0.0	0.0	FBti0019736	.	chrX	-	22641283	22641414	0.0	0.0	0.0
FBgn0025837	CG17636	chrX	-	124370	126714	0.0	0.0	0.0	FBgn0025837	CG17636	chrX	-	124370	126714	0.0	0.0	0.0
FBgn0030905	CG15059	chrX	-	18258551	18259517	0.0	0.0	0.0	FBgn0030905	CG15059	chrX	-	18258551	18259517	0.0	0.0	0.0
FBti0061811	.	chrX	-	22932864	22933689	0.0	0.0	0.0	FBti0061811	.	chrX	-	22932864	22933689	0.0	0.0	0.0
FBgn0030914	CG6106	chrX	+	18358881	18362527	0.0	0.0	0.0	FBgn0030914	CG6106	chrX	+	18358881	18362527	0.0	0.0	0.0
FBgn0023523	Or2a	chrX	+	2246231	2247567	0.058406	0.850082	1.449606	FBgn0023523	Or2a	chrX	+	2246231	2247567	0.0	0.0	0.0
FBgn0267089	lncRNA:CR45533	chrX	+	7445387	7450119	0.0	0.0	0.0	FBgn0267089	lncRNA:CR45533	chrX	+	7445387	7450119	0.0	0.0	0.0
FBgn0261522	lncRNA:CR42657	chrX	+	9688189	9689295	0.0	0.0	0.0	FBgn0261522	lncRNA:CR42657	chrX	+	9688189	9689295	0.0	0.0	0.0
FBgn0267930	lncRNA:CR46211	chrX	-	16191134	16191631	0.0	0.0	0.0	FBgn0267930	lncRNA:CR46211	chrX	-	16191134	16191631	0.0	0.0	0.0
FBti0063617	.	chrX	-	19121956	19122405	0.0	0.0	0.0	FBti0063617	.	chrX	-	19121956	19122405	0.0	0.0	0.0
FBgn0030623	PPYR1	chrX	-	15243859	15244913	0.0	0.0	0.0	FBgn0030623	PPYR1	chrX	-	15243859	15244913	0.0	0.0	0.0
FBgn0261616	CG42705	chrX	+	7413869	7414662	0.100000	1.455470	2.481947	FBgn0261616	CG42705	chrX	+	7413869	7414662	0.0	0.0	0.0
FBgn0030158	CG9686	chrX	+	9879870	9880535	0.0	0.0	0.0	FBgn0030158	CG9686	chrX	+	9879870	9880535	0.0	0.0	0.0
FBti0063637	.	chrX	-	20964022	20964089	0.0	0.0	0.0	FBti0063637	.	chrX	-	20964022	20964089	0.0	0.0	0.0
FBti0061655	.	chrX	+	7505990	7506020	0.0	0.0	0.0	FBti0061655	.	chrX	+	7505990	7506020	0.0	0.0	0.0
FBtr0304527_df_nrg	.	chrX	+	19557067	19557090	0.0	0.0	0.0	FBtr0304527_df_nrg	.	chrX	+	19557067	19557090	0.0	0.0	0.0
FBgn0265918	lncRNA:CR44707	chrX	-	18682143	18683303	0.0	0.0	0.0	FBgn0265918	lncRNA:CR44707	chrX	-	18682143	18683303	0.0	0.0	0.0
FBgn0030494	Cpr12A	chrX	+	13543643	13544907	0.0	0.0	0.0	FBgn0030494	Cpr12A	chrX	+	13543643	13544907	0.0	0.0	0.0
FBti0062437	.	chrX	+	22940963	22941261	0.0	0.0	0.0	FBti0062437	.	chrX	+	22940963	22941261	0.0	0.0	0.0
FBgn0030033	CG1387	chrX	+	8385781	8389504	0.0	0.0	0.0	FBgn0030033	CG1387	chrX	+	8385781	8389504	0.0	0.0	0.0
FBgn0262989	lncRNA:CR43297	chrX	+	8724674	8725901	0.0	0.0	0.0	FBgn0262989	lncRNA:CR43297	chrX	+	8724674	8725901	0.0	0.0	0.0
FBgn0011277	HLH4C	chrX	-	4645127	4647414	0.0	0.0	0.0	FBgn0011277	HLH4C	chrX	-	4645127	4647414	0.0	0.0	0.0
FBti0061852	.	chrX	+	22902641	22902965	0.0	0.0	0.0	FBti0061852	.	chrX	+	22902641	22902965	0.0	0.0	0.0
FBti0063001	.	chrX	-	20381434	20381689	0.0	0.0	0.0	FBti0063001	.	chrX	-	20381434	20381689	0.0	0.0	0.0
FBtr0304271_df_nrg	.	chrX	-	4366220	4366242	0.0	0.0	0.0	FBtr0304271_df_nrg	.	chrX	-	4366220	4366242	0.0	0.0	0.0
FBgn0267189	asRNA:CR45629	chrX	+	10217627	10219303	0.0	0.0	0.0	FBgn0267189	asRNA:CR45629	chrX	+	10217627	10219303	0.0	0.0	0.0
FBgn0262610	CG43136	chrX	+	5853761	5854464	0.0	0.0	0.0	FBgn0262610	CG43136	chrX	+	5853761	5854464	0.0	0.0	0.0
FBgn0030870	CG6398	chrX	+	17830828	17841705	0.0	0.0	0.0	FBgn0030870	CG6398	chrX	+	17830828	17841705	0.0	0.0	0.0
FBtr0309575_df_nrg	.	chrX	+	19558402	19558423	0.0	0.0	0.0	FBtr0309575_df_nrg	.	chrX	+	19558402	19558423	0.0	0.0	0.0
FBgn0266002	lncRNA:CR44776	chr2L	+	6551854	6552436	0.0	0.0	0.0	FBgn0266002	lncRNA:CR44776	chr2L	+	6551854	6552436	0.0	0.0	0.0
FBti0063672	.	chr2L	-	5804280	5804315	0.0	0.0	0.0	FBti0063672	.	chr2L	-	5804280	5804315	0.0	0.0	0.0
FBgn0032913	CG9259	chr2L	+	21089375	21090999	0.0	0.0	0.0	FBgn0032913	CG9259	chr2L	+	21089375	21090999	0.0	0.0	0.0
FBgn0031907	CG5171	chr2L	+	7401335	7404727	0.0	0.0	0.0	FBgn0031907	CG5171	chr2L	+	7401335	7404727	0.0	0.0	0.0
FBgn0051741	CG31741	chr2L	+	18084256	18086714	0.0	0.0	0.0	FBgn0051741	CG31741	chr2L	+	18084256	18086714	0.0	0.0	0.0
FBgn0031562	CG3604	chr2L	-	3697242	3697872	0.0	0.0	0.0	FBgn0031562	CG3604	chr2L	-	3697242	3697872	0.0	0.0	0.0
FBgn0000120	Arr1	chr2L	+	18078269	18081307	0.0	0.0	0.0	FBgn0000120	Arr1	chr2L	+	18078269	18081307	0.0	0.0	0.0
FBgn0032065	CG12438	chr2L	+	8752285	8753209	0.0	0.0	0.0	FBgn0032065	CG12438	chr2L	+	8752285	8753209	0.0	0.0	0.0
FBgn0053821	His3:CG33821	chr2L	+	21464507	21465035	0.013989	0.203606	0.347200	FBgn0053821	His3:CG33821	chr2L	+	21464507	21465035	0.0	0.0	0.0
FBgn0032058	CG9289	chr2L	-	8681325	8684376	0.0	0.0	0.0	FBgn0032058	CG9289	chr2L	-	8681325	8684376	0.0	0.0	0.0
FBti0063644	.	chr2L	-	21949789	21949826	0.0	0.0	0.0	FBti0063644	.	chr2L	-	21949789	21949826	0.0	0.0	0.0
FBgn0051784	CG31784	chr2L	-	17123307	17125961	0.0	0.0	0.0	FBgn0051784	CG31784	chr2L	-	17123307	17125961	0.0	0.0	0.0
FBgn0031512	CG15404	chr2L	+	3173972	3174504	0.0	0.0	0.0	FBgn0031512	CG15404	chr2L	+	3173972	3174504	0.0	0.0	0.0
FBgn0263086	CG43354	chr2L	-	18309187	18309446	0.0	0.0	0.0	FBgn0263086	CG43354	chr2L	-	18309187	18309446	0.0	0.0	0.0
FBgn0031545	CG3213	chr2L	-	3517273	3519651	0.031106	0.452739	0.772034	FBgn0031545	CG3213	chr2L	-	3517273	3519651	0.0	0.0	0.0
FBgn0032294	Vha16-5	chr2L	-	10736319	10737043	0.0	0.0	0.0	FBgn0032294	Vha16-5	chr2L	-	10736319	10737043	0.0	0.0	0.0
FBgn0266896	lncRNA:CR45356	chr2L	+	16998327	16998551	0.0	0.0	0.0	FBgn0266896	lncRNA:CR45356	chr2L	+	16998327	16998551	0.0	0.0	0.0
FBti0061509	.	chr2L	-	17567503	17567565	0.0	0.0	0.0	FBti0061509	.	chr2L	-	17567503	17567565	0.0	0.0	0.0
FBgn0011832	Ser12	chr2L	-	2250431	2251275	0.0	0.0	0.0	FBgn0011832	Ser12	chr2L	-	2250431	2251275	0.0	0.0	0.0
FBti0062893	.	chr2L	+	21545728	21545758	0.0	0.0	0.0	FBti0062893	.	chr2L	+	21545728	21545758	0.0	0.0	0.0
FBgn0265906	lncRNA:CR44695	chr2L	+	18310124	18310606	0.0	0.0	0.0	FBgn0265906	lncRNA:CR44695	chr2L	+	18310124	18310606	0.0	0.0	0.0
FBgn0031417	CG3597	chr2L	-	2370152	2371524	0.0	0.0	0.0	FBgn0031417	CG3597	chr2L	-	2370152	2371524	0.0	0.0	0.0
FBgn0000529	bsh	chr2L	-	19765776	19769067	0.0	0.0	0.0	FBgn0000529	bsh	chr2L	-	19765776	19769067	0.0	0.0	0.0
FBgn0265547	lncRNA:CR44397	chr2L	-	17950115	17951740	0.0	0.0	0.0	FBgn0265547	lncRNA:CR44397	chr2L	-	17950115	17951740	0.0	0.0	0.0
FBgn0266892	lncRNA:CR45352	chr2L	-	14021583	14022033	0.0	0.0	0.0	FBgn0266892	lncRNA:CR45352	chr2L	-	14021583	14022033	0.0	0.0	0.0
FBgn0267287	lncRNA:CR45723	chr2L	-	19470065	19470724	0.0	0.0	0.0	FBgn0267287	lncRNA:CR45723	chr2L	-	19470065	19470724	0.0	0.0	0.0
FBgn0051680	CG31680	chr2L	+	20640121	20640718	0.0	0.0	0.0	FBgn0051680	CG31680	chr2L	+	20640121	20640718	0.0	0.0	0.0
FBgn0262333	mir-963	chr2L	+	5641990	5642078	0.0	0.0	0.0	FBgn0262333	mir-963	chr2L	+	5641990	5642078	0.0	0.0	0.0
FBgn0267010	lncRNA:CR45454	chr2L	+	10872014	10872384	0.0	0.0	0.0	FBgn0267010	lncRNA:CR45454	chr2L	+	10872014	10872384	0.0	0.0	0.0
FBgn0004567	slp2	chr2L	+	3836840	3839185	0.031543	0.459099	0.782881	FBgn0004567	slp2	chr2L	+	3836840	3839185	0.0	0.0	0.0
FBti0060534	.	chr2L	-	12986941	12987220	0.0	0.0	0.0	FBti0060534	.	chr2L	-	12986941	12987220	0.0	0.0	0.0
FBgn0051787	CG31787	chr2L	-	18284845	18285720	0.0	0.0	0.0	FBgn0051787	CG31787	chr2L	-	18284845	18285720	0.0	0.0	0.0
FBgn0031861	CG17375	chr2L	-	6804324	6805792	0.0	0.0	0.0	FBgn0031861	CG17375	chr2L	-	6804324	6805792	0.0	0.0	0.0
FBgn0031925	Cyp4d21	chr2L	+	7605600	7607701	0.0	0.0	0.0	FBgn0031925	Cyp4d21	chr2L	+	7605600	7607701	0.0	0.0	0.0
FBgn0032553	CG4480	chr2L	-	14870371	14872022	0.0	0.0	0.0	FBgn0032553	CG4480	chr2L	-	14870371	14872022	0.0	0.0	0.0
FBti0063587	.	chr2L	-	21874919	21875064	0.0	0.0	0.0	FBti0063587	.	chr2L	-	21874919	21875064	0.0	0.0	0.0
FBgn0259961	CG42471	chr2L	-	11753640	11754022	0.0	0.0	0.0	FBgn0259961	CG42471	chr2L	-	11753640	11754022	0.0	0.0	0.0
FBgn0065110	ppk10	chr2L	-	10450134	10452396	0.0	0.0	0.0	FBgn0065110	ppk10	chr2L	-	10450134	10452396	0.0	0.0	0.0
FBgn0260719	CR42546	chr2L	-	21589784	21590593	0.097497	1.419040	2.419824	FBgn0260719	CR42546	chr2L	-	21589784	21590593	0.0	0.0	0.0
FBgn0032473	kmg	chr2L	+	13160527	13163153	0.031303	0.455606	0.776924	FBgn0032473	kmg	chr2L	+	13160527	13163153	0.0	0.0	0.0
FBgn0031306	CG4577	chr2L	+	1134693	1141156	0.0	0.0	0.0	FBgn0031306	CG4577	chr2L	+	1134693	1141156	0.0	0.0	0.0
FBgn0051646	DIP-theta	chr2L	-	5626291	5658560	0.0	0.0	0.0	FBgn0051646	DIP-theta	chr2L	-	5626291	5658560	0.0	0.0	0.0
FBti0019788	.	chr2L	+	20119079	20119291	0.0	0.0	0.0	FBti0019788	.	chr2L	+	20119079	20119291	0.0	0.0	0.0
FBgn0003896	tup	chr2L	-	18859507	18881261	0.0	0.0	0.0	FBgn0003896	tup	chr2L	-	18859507	18881261	0.0	0.0	0.0
FBgn0032888	CheB38c	chr2L	-	20820089	20820867	0.0	0.0	0.0	FBgn0032888	CheB38c	chr2L	-	20820089	20820867	0.0	0.0	0.0
FBgn0028858	CG10839	chr2L	+	15979486	15981455	0.0	0.0	0.0	FBgn0028858	CG10839	chr2L	+	15979486	15981455	0.0	0.0	0.0
FBgn0051616	His-Psi:CR31616	chr2L	+	21404181	21404495	0.0	0.0	0.0	FBgn0051616	His-Psi:CR31616	chr2L	+	21404181	21404495	0.0	0.0	0.0
FBgn0000964	tj	chr2L	+	19464267	19467758	0.0	0.0	0.0	FBgn0000964	tj	chr2L	+	19464267	19467758	0.0	0.0	0.0
FBgn0028947	CG11865	chr2L	+	15616997	15617915	0.0	0.0	0.0	FBgn0028947	CG11865	chr2L	+	15616997	15617915	0.0	0.0	0.0
FBgn0003430	slp1	chr2L	+	3825675	3827099	0.0	0.0	0.0	FBgn0003430	slp1	chr2L	+	3825675	3827099	0.0	0.0	0.0
FBgn0032416	Gr33a	chr2L	+	12138008	12140392	0.0	0.0	0.0	FBgn0032416	Gr33a	chr2L	+	12138008	12140392	0.0	0.0	0.0
FBti0062148	.	chr2L	+	20112489	20113114	0.0	0.0	0.0	FBti0062148	.	chr2L	+	20112489	20113114	0.0	0.0	0.0
FBgn0032442	Nepl7	chr2L	-	12667248	12669714	0.0	0.0	0.0	FBgn0032442	Nepl7	chr2L	-	12667248	12669714	0.0	0.0	0.0
FBgn0053510	CG33510	chr2L	-	21082643	21084326	0.070881	1.031652	1.759229	FBgn0053510	CG33510	chr2L	-	21082643	21084326	0.0	0.0	0.0
FBgn0051926	CG31926	chr2L	+	1495460	1497071	0.0	0.0	0.0	FBgn0051926	CG31926	chr2L	+	1495460	1497071	0.0	0.0	0.0
FBgn0266147	lncRNA:CR44853	chr2L	-	14550395	14550960	0.0	0.0	0.0	FBgn0266147	lncRNA:CR44853	chr2L	-	14550395	14550960	0.0	0.0	0.0
FBgn0052988	CG32988	chr2L	+	8864864	8865692	0.0	0.0	0.0	FBgn0052988	CG32988	chr2L	+	8864864	8865692	0.0	0.0	0.0
FBti0064264	.	chr2L	+	10437412	10437480	0.0	0.0	0.0	FBti0064264	.	chr2L	+	10437412	10437480	0.0	0.0	0.0
FBti0019209	.	chr2L	+	20220796	20222854	0.0	0.0	0.0	FBti0019209	.	chr2L	+	20220796	20222854	0.0	0.0	0.0
FBgn0265829	lncRNA:CR44618	chr2L	-	10542860	10543522	0.0	0.0	0.0	FBgn0265829	lncRNA:CR44618	chr2L	-	10542860	10543522	0.0	0.0	0.0
FBgn0266004	lncRNA:CR44778	chr2L	+	6360403	6361385	0.0	0.0	0.0	FBgn0266004	lncRNA:CR44778	chr2L	+	6360403	6361385	0.0	0.0	0.0
FBgn0265586	lncRNA:CR44413	chr2L	-	17625098	17625690	0.0	0.0	0.0	FBgn0265586	lncRNA:CR44413	chr2L	-	17625098	17625690	0.0	0.0	0.0
FBgn0265799	lncRNA:CR44588	chr2L	+	12013528	12013899	0.0	0.0	0.0	FBgn0265799	lncRNA:CR44588	chr2L	+	12013528	12013899	0.0	0.0	0.0
FBgn0265087	CG44198	chr2L	-	13118890	13119134	0.0	0.0	0.0	FBgn0265087	CG44198	chr2L	-	13118890	13119134	0.0	0.0	0.0
FBgn0266144	asRNA:CR44850	chr2L	+	14349070	14349799	0.0	0.0	0.0	FBgn0266144	asRNA:CR44850	chr2L	+	14349070	14349799	0.0	0.0	0.0
FBgn0028887	CG3491	chr2L	+	14924590	14930565	0.0	0.0	0.0	FBgn0028887	CG3491	chr2L	+	14924590	14930565	0.0	0.0	0.0
FBgn0032649	CG15145	chr2L	-	17529311	17532234	0.0	0.0	0.0	FBgn0032649	CG15145	chr2L	-	17529311	17532234	0.0	0.0	0.0
FBgn0028912	tRNA:Pro-AGG-1-2	chr2L	+	14598859	14598930	0.116667	1.698053	2.895613	FBgn0028912	tRNA:Pro-AGG-1-2	chr2L	+	14598859	14598930	0.0	0.0	0.0
FBgn0266459	CG45084	chr2L	+	16042047	16048757	0.017165	0.249831	0.426026	FBgn0266459	CG45084	chr2L	+	16042047	16048757	0.0	0.0	0.0
FBgn0011294	a5	chr2L	+	1329161	1329993	0.0	0.0	0.0	FBgn0011294	a5	chr2L	+	1329161	1329993	0.0	0.0	0.0
FBti0059982	.	chr2L	-	14345802	14345844	0.0	0.0	0.0	FBti0059982	.	chr2L	-	14345802	14345844	0.0	0.0	0.0
FBgn0051840	lncRNA:CR31840	chr2L	-	14023722	14024099	0.031746	0.462054	0.787919	FBgn0051840	lncRNA:CR31840	chr2L	-	14023722	14024099	0.0	0.0	0.0
FBgn0263842	CG43703	chr2L	+	3765494	3765863	0.0	0.0	0.0	FBgn0263842	CG43703	chr2L	+	3765494	3765863	0.0	0.0	0.0
FBti0062268	.	chr2L	-	21589669	21589745	0.0	0.0	0.0	FBti0062268	.	chr2L	-	21589669	21589745	0.0	0.0	0.0
FBtr0472819_df_nrg	.	chr2L	+	3767621	3767643	0.0	0.0	0.0	FBtr0472819_df_nrg	.	chr2L	+	3767621	3767643	0.0	0.0	0.0
FBgn0011865	tRNA:Gly-GCC-1-7	chr2L	-	14530546	14530616	0.0	0.0	0.0	FBgn0011865	tRNA:Gly-GCC-1-7	chr2L	-	14530546	14530616	0.0	0.0	0.0
FBtr0309719_df_nrg	.	chr2L	-	18867114	18867134	0.0	0.0	0.0	FBtr0309719_df_nrg	.	chr2L	-	18867114	18867134	0.0	0.0	0.0
FBgn0267256	lncRNA:CR45692	chr2L	+	10657627	10658031	0.0	0.0	0.0	FBgn0267256	lncRNA:CR45692	chr2L	+	10657627	10658031	0.0	0.0	0.0
FBgn0031821	KFase	chr2L	-	6487342	6488756	0.0	0.0	0.0	FBgn0031821	KFase	chr2L	-	6487342	6488756	0.0	0.0	0.0
FBti0060186	.	chr2L	-	22295281	22295376	0.0	0.0	0.0	FBti0060186	.	chr2L	-	22295281	22295376	0.0	0.0	0.0
FBgn0266034	lncRNA:CR44799	chr2L	+	7636113	7636608	0.0	0.0	0.0	FBgn0266034	lncRNA:CR44799	chr2L	+	7636113	7636608	0.0	0.0	0.0
FBgn0031331	CG5440	chr2L	+	1334128	1335514	0.0	0.0	0.0	FBgn0031331	CG5440	chr2L	+	1334128	1335514	0.0	0.0	0.0
FBgn0267267	lncRNA:CR45703	chr2L	+	21950874	21951163	0.0	0.0	0.0	FBgn0267267	lncRNA:CR45703	chr2L	+	21950874	21951163	0.0	0.0	0.0
FBgn0261054	Sfp24Bc	chr2L	-	3670131	3670581	0.0	0.0	0.0	FBgn0261054	Sfp24Bc	chr2L	-	3670131	3670581	0.0	0.0	0.0
FBti0060661	.	chr2L	-	22391996	22392131	0.0	0.0	0.0	FBti0060661	.	chr2L	-	22391996	22392131	0.0	0.0	0.0
FBgn0267579	lncRNA:CR45919	chr2L	+	17560813	17566551	0.0	0.0	0.0	FBgn0267579	lncRNA:CR45919	chr2L	+	17560813	17566551	0.0	0.0	0.0
FBgn0032914	CG14397	chr2L	+	21091227	21094864	0.0	0.0	0.0	FBgn0032914	CG14397	chr2L	+	21091227	21094864	0.0	0.0	0.0
FBtr0472701_df_nrg	.	chr2L	+	20487458	20487479	0.0	0.0	0.0	FBtr0472701_df_nrg	.	chr2L	+	20487458	20487479	0.0	0.0	0.0
FBgn0265949	lncRNA:CR44736	chr2L	+	16203110	16203476	0.0	0.0	0.0	FBgn0265949	lncRNA:CR44736	chr2L	+	16203110	16203476	0.0	0.0	0.0
FBgn0051813	nur	chr2L	+	13736138	13737030	0.0	0.0	0.0	FBgn0051813	nur	chr2L	+	13736138	13737030	0.0	0.0	0.0
FBti0060901	.	chr2L	+	15902768	15902820	0.0	0.0	0.0	FBti0060901	.	chr2L	+	15902768	15902820	0.0	0.0	0.0
FBgn0032489	CG15480	chr2L	-	13224620	13225275	0.0	0.0	0.0	FBgn0032489	CG15480	chr2L	-	13224620	13225275	0.0	0.0	0.0
FBgn0032554	CG15278	chr2L	-	14874376	14876333	0.0	0.0	0.0	FBgn0032554	CG15278	chr2L	-	14874376	14876333	0.0	0.0	0.0
FBgn0267008	lncRNA:CR45452	chr2L	-	4633881	4634342	0.0	0.0	0.0	FBgn0267008	lncRNA:CR45452	chr2L	-	4633881	4634342	0.0	0.0	0.0
FBgn0267004	lncRNA:CR45448	chr2L	+	17105145	17105687	0.0	0.0	0.0	FBgn0267004	lncRNA:CR45448	chr2L	+	17105145	17105687	0.0	0.0	0.0
FBgn0266031	lncRNA:CR44796	chr2L	-	5619794	5620280	0.0	0.0	0.0	FBgn0266031	lncRNA:CR44796	chr2L	-	5619794	5620280	0.0	0.0	0.0
FBgn0040261	Ugt37E1	chr2L	+	16796595	16798273	0.0	0.0	0.0	FBgn0040261	Ugt37E1	chr2L	+	16796595	16798273	0.0	0.0	0.0
FBgn0032834	CG13965	chr2L	-	19961758	19962352	0.0	0.0	0.0	FBgn0032834	CG13965	chr2L	-	19961758	19962352	0.0	0.0	0.0
FBgn0266067	lncRNA:CR44820	chr2L	-	5690530	5691421	0.0	0.0	0.0	FBgn0266067	lncRNA:CR44820	chr2L	-	5690530	5691421	0.0	0.0	0.0
FBgn0028879	CG15270	chr2L	+	15074776	15096915	0.0	0.0	0.0	FBgn0028879	CG15270	chr2L	+	15074776	15096915	0.0	0.0	0.0
